"","Fecha","Hora","Bosque","Periodo","Transecto","entrada","Planta","capturado","Codigo","Order","Pollinator_genus","Pollinator_sps","Pollinator_family","Pollinator_id","Fecha2","julian"
"694","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,13,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-04-22,111
"695","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,14,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-04-22,111
"696","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,15,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-04-22,111
"697","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,16,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-04-22,111
"698","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,17,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-04-22,111
"699","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,18,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"700","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,19,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"701","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,20,"Cistus crispus","no","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-22,111
"702","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,21,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"703","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,22,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"704","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,23,"Cistus crispus","no","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-22,111
"705","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,24,"Cistus crispus","no","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-22,111
"706","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,25,"Cistus crispus","si","VET6-13","Hymenoptera","Dasypoda","cingulata","Melittidae","Dasypoda cingulata",2021-04-22,111
"707","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,26,"Echium plantagineum","si","VET6-20","Hymenoptera","Hoplitis","papaveris","Megachilidae","Hoplitis papaveris",2021-04-22,111
"708","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,27,"Cistus crispus","si","VET6-14","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-04-22,111
"709","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,28,"Cistus crispus","idem VET6-13","","","","",""," ",2021-04-22,111
"710","22.04.2021","13:00","Pinar Villamanrique Este (Chaparral)",6,2,29,"Cistus crispus","idem VET6-13","","","","",""," ",2021-04-22,111
"711","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,1,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"712","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,2,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"713","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,3,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"714","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,4,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"715","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,5,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"716","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,6,"Cistus crispus","no","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-22,111
"717","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,7,"Cistus crispus","no","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-22,111
"718","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,8,"Cistus crispus","no","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-22,111
"719","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,9,"Echium plantagineum","idem VET6-10","","","","",""," ",2021-04-22,111
"720","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,10,"Echium plantagineum","idem VET6-10","","","","",""," ",2021-04-22,111
"721","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,11,"Echium plantagineum","si","VET6-14","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-04-22,111
"722","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,12,"Galactites tomentosus","si","VET6-15","Hymenoptera","Dasypoda","dusmeti","Melittidae","Dasypoda dusmeti",2021-04-22,111
"723","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,13,"Galactites tomentosus","idem VET6-15","","","","",""," ",2021-04-22,111
"724","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,14,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"725","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,15,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"726","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,16,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"727","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,17,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"728","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,18,"Cistus crispus","no","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-22,111
"729","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,19,"Cistus crispus","si","VET6-16","Hymenoptera","Dasypoda","cingulata","Melittidae","Dasypoda cingulata",2021-04-22,111
"730","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,20,"Cistus crispus","si","VET6-17","Hymenoptera","Ceratina","mocsaryi","Apidae","Ceratina mocsaryi",2021-04-22,111
"731","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,21,"Cistus crispus","no","","Hymenoptera","Dasypoda","cingulata","Melittidae","Dasypoda cingulata",2021-04-22,111
"732","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,22,"Cistus crispus","si","VET6-18","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-04-22,111
"733","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,23,"Cistus crispus","no","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-22,111
"734","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,24,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"735","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,25,"Cistus crispus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-22,111
"736","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,26,"Cistus crispus","no","","Coleoptera","Exosoma","lusitanicum","Chrysomelidae","Exosoma lusitanicum",2021-04-22,111
"737","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,27,"Cistus crispus","no","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-22,111
"738","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,28,"Cistus crispus","no","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-22,111
"739","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,29,"Cistus crispus","si","VET6-19","Hymenoptera","Andrena","labiata","Andrenidae","Andrena labiata",2021-04-22,111
"740","22.04.2021","16:00","Pinar Villamanrique Este (Chaparral)",6,3,30,"Leontodon longirostris","si","VET6-21","Hymenoptera","Panurgus","calcaratus","Andrenidae","Panurgus calcaratus",2021-04-22,111
"741","04.05.2021","9:30","Pinar Villamanrique Este (Chaparral)",7,1,1,"Cistus crispus","si","VET7-01","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-05-04,123
